dim,made,prov,title,nationality,artist,image_url,birth_date,death_date,EA_id
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study after Giovanni Battista Tiepolo: St. Fidelus of Sigmaringen Overthrowing Heresey (from Church of the Capucines),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.063.D,1732.0,1806.0,ea8e9a2b3aa4
overall: 11 3/8 in x 8 1/4 in,1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Triumph of Justice (from the Palazzo Medici Riccardi),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.032.D,1732.0,1806.0,fd8801864b37
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Triumph of Jupiter (from the Palazzo Medici Riccardi),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.030.D,1732.0,1806.0,181d065b146e
plate: 18 x 22 cm. (7 1/16 x 8 11/16 in); sheet: 24.8 x 34.3 cm. (9 3/4 x 13 1/2 in),1863,Norton Simon Art Foundation,"The Disasters of War: That Is the Worst of It!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1978.02.2.74.G,1746.0,1828.0,708f5c9e5e09
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: The Madonna of the Rosary (from the Santo Spirito),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.006.D,1732.0,1806.0,bf1c43cb33c5
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: The Birth of the Virgin (from Santa Maria della Salute),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.098.D,1732.0,1806.0,6705b2054225
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Rape of the Sabines (from the Vecchia Collection),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.081.D,1732.0,1806.0,7d243ed24993
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Massacre of the Innocents (from the Vecchia Collection),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.082.D,1732.0,1806.0,c5316ade93f6
plate: 20 x 15 cm. (7 7/8 x 5 7/8 in); sheet: 31.7 x 22.3 cm. (12 1/2 x 8 3/4 in),c. 1798,The Norton Simon Foundation,"Los Caprichos: Nobody Knows Himself,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1973.14.02.01.G,1746.0,1828.0,526161bf4f36
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Martyrdom of St. Placide and His Companions (from the Basilica of Santa Giustina),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.091.D,1732.0,1806.0,1ae39d6c97d0
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Love and Death,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.10.G,1746.0,1828.0,ab16bc162296
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Love and Death,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.10.G,1746.0,1828.0,efa501df0474
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Look How Solemn They Are!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.63.G,1746.0,1828.0,00319d921bc1
13 x 17-3/4 in. (33.0 x 45.1 cm),1760-61,The Norton Simon Foundation,"Study after Giovanni Battista Tiepolo: The Banquet of Cleopatra (from the Vecchia Collection),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.084.D,1732.0,1806.0,042f98a4b625
plate: 15.5 x 20.5 cm. (6 1/8 x 8 1/16 in); sheet: 24.8 x 34.3 cm. (9 3/4 x 13 1/2 in),1863,Norton Simon Art Foundation,"The Disasters of War: Thanks to the Millet,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1978.02.2.51.G,1746.0,1828.0,a53a25b3e7b7
plate: 18 x 22 cm. (7 1/16 x 8 11/16 in); sheet: 22.2 x 31.8 cm. (8 3/4 x 12 1/2 in),1814-20,Norton Simon Art Foundation,"The Disasters of War: That is the Worst of it!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1977.18.1.74.G,1746.0,1828.0,14d68975d70a
plate: 15.5 x 20.5 cm. (6 1/8 x 8 1/16 in); sheet: 22 x 32.4 cm. (8 11/16 x 12 3/4 in),1814-20,Norton Simon Art Foundation,"The Disasters of War: Thanks to the Millet,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1977.18.1.51.G,1746.0,1828.0,8894bf801c34
plate: 17.5 x 22 cm. (6 7/8 x 8 11/16 in); sheet: 15.1 x 19.6 cm. (5 15/16 x 7 11/16 in),1863,Norton Simon Art Foundation,"The Disasters of War: Strange Devotion!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1978.02.2.66.G,1746.0,1828.0,5d87ee825771
plate: 17.5 x 22 cm. (6 7/8 x 8 11/16 in); sheet: 22.1 x 32.2 cm. (8 11/16 x 12 11/16 in),1814-20,Norton Simon Art Foundation,"The Disasters of War: Strange Devotion!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1977.18.1.66.G,1746.0,1828.0,234ce8c3a1dc
plate: 17.5 x 22 cm. (6 7/8 x 8 11/16 in); sheet: 21.9 x 12 1/4 cm. (8 5/8 x 31.115 in),1814-20,Norton Simon Art Foundation,"The Disasters of War: Sad Forebodings of What is Going to Happen,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1977.18.1.01.G,1746.0,1828.0,41f5f8d8836f
plate: 17.5 x 22 cm. (6 7/8 x 8 11/16 in); sheet: 24.8 x 34.3 cm. (9 3/4 x 13 1/2 in),1863,Norton Simon Art Foundation,"The Disasters of War: Sad Forebodings of What Is Going to Happen,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1978.02.2.01.G,1746.0,1828.0,a8d81f60dbf7
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Birth of the Virgin (from the Church of the Holy Apostles),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.007.D,1732.0,1806.0,e492aeda65a7
plate: 15.5 x 20.5 cm. (6 1/8 x 8 1/16 in); sheet: 24.8 x 34.3 cm. (9 3/4 x 13 1/2 in),1863,Norton Simon Art Foundation,"The Disasters of War: Rightly or Wrongly,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1978.02.2.02.G,1746.0,1828.0,c9fa5095597c
plate: 15.5 x 20.5 cm. (6 1/8 x 8 1/16 in); sheet: 22.2 x 32 cm. (8 3/4 x 12 5/8 in),1814-20,Norton Simon Art Foundation,"The Disasters of War: Rightly or Wrongly,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1977.18.1.02.G,1746.0,1828.0,c6a3d9543c7e
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Nobody Knows Himself,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.06.G,1746.0,1828.0,37fade88b713
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Luca Giordano: Barque of Caron (detail from the Medicis Amid the Olympian Gods, Palazzo Medici Riccardi),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.034.D,1732.0,1806.0,cb022ccc465f
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Poor Little Girls!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.22.G,1746.0,1828.0,434009d9e969
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Poor Little Girls!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.22.G,1746.0,1828.0,693fb07c5ec2
plate: 21 x 15 cm. (8 1/4 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Pretty Teacher!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.68.G,1746.0,1828.0,6c56dd5e2477
17-3/4 x 13 in. (45.1 x 33 cm),1760-61,The Norton Simon Foundation,"Study After Giovanni Battista Tiepolo: The Meeting of Anthony and Cleopatra,",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.083.D,1732.0,1806.0,1784b163cce6
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Out Hunting for Teeth,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.12.G,1746.0,1828.0,cd454dab97c9
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Out Hunting for Teeth,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.12.G,1746.0,1828.0,cd383867428e
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Of What Ill Will He Die?,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.40.G,1746.0,1828.0,33cb6c1055de
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Of What Ill Will He Die?,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.40.G,1746.0,1828.0,aa7088af9518
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Nothing Could Be Done About It,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.24.G,1746.0,1828.0,487ff1182179
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Lionello Spada: Joseph and Potiphar's Wife (from the Palazzo Ducale),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.055.D,1732.0,1806.0,7a4d3578ccd6
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Nothing Could Be Done About It,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.24.G,1746.0,1828.0,58918931d826
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Lieven Mehus: Sacrifice of Abraham (from the Collection of Granduca),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.041.D,1732.0,1806.0,448c0cd15f0e
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Lieven Mehus: Nativity (from the Pitti Palace),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.042.D,1732.0,1806.0,9d8c5eb262b9
sheet:  17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Laurent Guiard: Caricatures,",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.023.D,1732.0,1806.0,fbf92ee13826
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Jusepe de Ribera: The Good Samaritan (from the Palazzo Ranuzzi),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.051.D,1732.0,1806.0,fa6ce496577a
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Jusepe de Ribera: St. Luke Surrounded by Angels (from the Church of the Holy Apostles); Study After Jusepe de Ribera: Prophets (from the Church of Certosa di San Martino),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.020a-b.D,1732.0,1806.0,ca5ce545164e
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Jusepe de Ribera: Pieta (from the Certosa di San Martino),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.011.D,1732.0,1806.0,335e78db7f5f
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Johann Liss: Sacrifice of Abraham (from the Pitti Palace),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.040.D,1732.0,1806.0,cfec670049ee
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study after Jacopo Bassano: The Descent from the Cross (from Santa Maria, Vanzo),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.090.D,1732.0,1806.0,980b2526b6e6
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Giovanni Battista Tiepolo: Triumph of Marcus Aurelius (from the Palazzo Dolfin),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.108.D,1732.0,1806.0,0402b232e99d
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Italian Artist: Allegory of Fortitude (from the Palazzo Capodimonte),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.005.D,1732.0,1806.0,9b8821800436
plate: 21 x 15 cm. (8 1/4 x 5 7/8 in); sheet: 25.8 x 19.4 cm. (10 3/16 x 7 5/8 in),c. 1798,The Norton Simon Foundation,"Los Caprichos: Pretty Teacher!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1973.14.02.09.G,1746.0,1828.0,08fe029adebb
plate: 21 x 15 cm. (8 1/4 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Swallow It, Dog,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.58.G,1746.0,1828.0,ee6cac2614a6
plate: 15.5 x 20.5 cm. (6 1/8 x 8 1/16 in); sheet: 24.1 x 32.4 cm. (9 1/2 x 12 3/4 in),1863,The Norton Simon Foundation,"The Disasters of War: Rightly or Wrongly,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1968.03.02.G,1746.0,1828.0,3f236a06d09a
plate: 21 x 15 cm. (8 1/4 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Swallow It, Dog,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.58.G,1746.0,1828.0,d45851b97173
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Sleep Overcomes Them,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.34.G,1746.0,1828.0,055dfaf1371b
plate: 20.5 x 15 cm. (8 1/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: She Prays for Her,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.31.G,1746.0,1828.0,9a378b466a14
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Sleep Overcomes Them,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.34.G,1746.0,1828.0,8eb051192f8d
plate: 20.5 x 15 cm. (8 1/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: She Prays for Her,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.31.G,1746.0,1828.0,ba6a5cd5f171
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),c. 1798,Norton Simon Art Foundation,"Los Caprichos: She Fleeces Him,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.35.G,1746.0,1828.0,e0a864ce9525
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: She Fleeces Him,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.35.G,1746.0,1828.0,2d94a87e2ce5
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Pretty Teachings,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.15.G,1746.0,1828.0,007bf4aad7cf
plate: 21.5 x 15 cm. (8 7/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Pretty Teachings,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.15.G,1746.0,1828.0,921a4ff88fed
plate: 21 x 15 cm. (8 1/4 x 5 7/8 in); sheet: 27.6 x 20.3 cm. (10 7/8 x 8 in),1799,Norton Simon Art Foundation,"Los Caprichos: Pretty Teacher!,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=M.1974.04.1.68.G,1746.0,1828.0,3a597c6b55bf
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study after Giovanni Benedetto Castiglione: Four Groups of Fauns (from the Collection of Console Smith),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.093.D,1732.0,1806.0,ac0a19edeb83
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Il Correggio: The Martyrdom of Saints Placide, Flavie, Eutychius, and Victorin (from the Del Bono Chapel, Church of St. John the Evangelist),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.061.D,1732.0,1806.0,33fe7d58be84
17-3/4 x 13 in. (45.1 x 33 cm),1760-61,The Norton Simon Foundation,"Study After Il Correggio: Madonna and Child with Saints Jerome and Mary Magdalene (Il Giorno) (from Accademia de Belle Arti),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.060.D,1732.0,1806.0,cf9f1af6847d
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Guido Reni: St. Rocco in Prison (from the Galleria Estense),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.057.D,1732.0,1806.0,71dfe8f0f61b
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Guercino: Martyrdom of St. Peter (from the Galleria Estense),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.054.D,1732.0,1806.0,64cc8231d0cc
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Guido Reni: Purification of the Virgin (from the Cathedral),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.058.D,1732.0,1806.0,5e2a64a59328
plate: 20.5 x 15 cm. (8 1/16 x 5 7/8 in); sheet: 28.8 x 20.5 cm. (11 5/16 x 8 1/16 in),1799,The Norton Simon Foundation,"Los Caprichos: Tale-Bearers -- Blasts of Wind,",Spanish,Francisco de Goya y Lucientes,http://images.nortonsimon.org/viewer/index.php?id=F.1969.04.48.G,1746.0,1828.0,e522ac0f8a9a
comp: 7-3/8 x 9-1/4 in. (18.7 x 23.5 cm); sheet: 13 x 17-3/4 in. (33 x 45.1 cm),1760-61,The Norton Simon Foundation,"Study After Guido Cagnacci: Venus Conquered by Love (from the Palazzo Zambeccari),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.053.D,1732.0,1806.0,93d222b4fcec
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Guercino: Aurora (from the Casino Dell'Aurora),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.027.D,1732.0,1806.0,c989be68b5c3
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Giulio Romano: Two Groups of Figures from the Myth of Psyche (from the Palazzo del Te, Sala di Psiche),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.073.D,1732.0,1806.0,327529ac2595
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Giulio Romano: Bacchus and Ariadne (from the Palazzo del Te, Sala di Psiche),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.076.D,1732.0,1806.0,f555f212bec1
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Giulio Romano: Venus in Her Chariot (from the Palazzo del Te, Sala de Psiche),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.074.D,1732.0,1806.0,b3999be5b6f8
17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Giulio Romano: Juno in Her Chariot (from the Palazzo del Te, Sala de Venti),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.075.D,1732.0,1806.0,23b7a8d44b03
sheet:  17-3/4 x 13 in. (45.1 x 33.0 cm),1760-61,The Norton Simon Foundation,"Study After Giulio Romano: An Act of Clemency of a Roman Emperor on Prisoners of War (from the Palazzo del Te, Sala di Venti),",French,Jean-Honoré Fragonard,http://images.nortonsimon.org/viewer/index.php?id=F.1970.03.077.D,1732.0,1806.0,4c725e026d0a
