title,sourceURL,imageURL,artist,nationality,materials,dimensions,creationDate,galleryLabel,provenance,relatedArtworksURL,relatedArtworksTitle,birthDate,deathDate,EA_id
Daybreak,http://www.imamuseum.org/art/collections/artwork/daybreak-romano-emanuel-glicen,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/38/38fb0814-85c6-4574-99ea-eea95ca0a3e1.jpg,"Romano, Emanuel Glicen",American,oil on canvas,,before 1951,,,,,1897,1984,5fa79d47f5cd
Marie and Baby,http://www.imamuseum.org/art/collections/artwork/marie-and-baby-robert-henri,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/fa/faf23263-0e33-4730-b537-61cf0496df9e.jpg,Robert Henri,American,oil on canvas,,,,,,,1865,1929,2b358f8a9d1a
"The Beach Scituate, Massachusetts",http://www.imamuseum.org/art/collections/artwork/beach-scituate-massachusetts-meteyard-thomas-buford,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d9/d9edbd62-68f2-457d-8b2c-bbca5684478b.jpg,"Meteyard, Thomas Buford",American,oil on canvas,,,,,,,1865,1928,f892a5ed6a8d
"Summer Landscape Falls Village, Connecticut",http://www.imamuseum.org/art/collections/artwork/summer-landscape-falls-village-connecticut-carlsen-dines,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/4a/4ae871e7-89e9-4ea7-9a25-2b963df71402.jpg,"Carlsen, Dines",American,oil on canvas,,,,,,,1901,1966,d3110c21ebae
Buildings in Winter,http://www.imamuseum.org/art/collections/artwork/buildings-winter-cecil-f-head,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0e/0e39fc73-7d79-4dd2-bb65-d31de7a5d530.jpg,Cecil F. Head,American,oil on composition board,,1935-1935,,,,,1906,,858104e0af50
Unfinished Landscape (American Lake Scene at Sunset),http://www.imamuseum.org/art/collections/artwork/unfinished-landscape-american-lake-scene-sunset-cole-thomas,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f7/f76cec30-d95d-4b8f-b392-c3e2c38be84e.jpg,"Cole, Thomas",American,oil on canvas,,about 1845-1847,,,,,1801,1848,bef43e898e85
Landscape,http://www.imamuseum.org/art/collections/artwork/landscape-wyant-alexander-helwig,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/67/677fb815-fe0c-4231-ae17-380a56d47d9f.jpg,"Wyant, Alexander Helwig",American,oil on canvas,,1878-1878,,,,,1836,1892,b0b82e21c3b0
Strawberries,http://www.imamuseum.org/art/collections/artwork/strawberries-hays-barton-stone,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/eb/ebb0a9c6-b9fe-4940-8604-fa323ce24425.jpg,"Hays, Barton Stone",American,oil on board,,about 1870,,,,,1826,1914,65a3fb9ba453
Portrait of Eusebia Sewell,http://www.imamuseum.org/art/collections/artwork/portrait-eusebia-sewell-hays-barton-stone,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/db/db08f427-2d9a-4e54-a7e7-f49d1d0e4117.jpg,"Hays, Barton Stone",American,oil on canvas,,1881,"The dark tonalities and unadorned background are typical of nineteenth century portraiture.
The delicate lace neckline fastened with a cameo pin and the tiny drop earring soften the dark tonality of this portrait.
The Sewells were residents of Covington, Indiana.","The artist to the Sewells; Mrs. William Wallace Luke (wife of Eusebia's youngest sibling); Mrs. Donald Ferguson ( grand-daughter of William Wallace Luke); Gift of Ms Mariam L. Luke of Covington, Indiana (second grand-daughter of William Wallace Luke)",http://www.imamuseum.org/art/collections/artwork/portrait-william-sewell-hays-barton-stone,Portrait of William Sewell,1826,1914,2431d5fc28f7
Portrait of William Sewell,http://www.imamuseum.org/art/collections/artwork/portrait-william-sewell-hays-barton-stone,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ad/adf5d498-1bdf-4285-b1e4-13f571c07577.jpg,"Hays, Barton Stone",American,oil on canvas,,1881,"The simple, direct manner, combined with firm brushwork and the careful attention to detail in the sitter's beard, hair and glasses, is evidence of Hays' skill as a portrait painter.
Much of Hays' renown came from his having tutored William Merritt Chase, but his reputation rested on the quality of his portraits and fruit still lifes.","The artist to the Sewells; Mrs. William Wallace Luke (wife of Eusebia's youngest sibling); Mrs. Donald Ferguson (grand-daughter of William Wallace Luke); Gift of Ms Miriam L. Luke of Covington, Indiana (second grand-daughter of William Wallace Luke)",http://www.imamuseum.org/art/collections/artwork/portrait-eusebia-sewell-hays-barton-stone,Portrait of Eusebia Sewell,1826,1914,b6086288c427
Fairy Marauders,http://www.imamuseum.org/art/collections/artwork/fairy-marauders-james-f-gookins,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/71/71d32975-962e-46a4-8697-a7e2d4b3f18e.jpg,James F. Gookins,American,oil on canvas,,about 1870,,,,,1840,1904,5733018f6d80
Across Silvery Waters,http://www.imamuseum.org/art/collections/artwork/across-silvery-waters-dudley-frank-v,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/09/0981146a-4067-444a-8f2e-cedbd76815df.jpg,"Dudley, Frank V.",American,oil on canvas,,,,,http://www.imamuseum.org/art/collections/artwork/morning-grand-manan-bricher-alfred-thompson,Morning at Grand Manan,1868,1957,b4ff21a3abf0
Hopi Courtship,http://www.imamuseum.org/art/collections/artwork/hopi-courtship-leigh-william-robinson,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/22/22ea93e8-967e-4743-a15d-1be6efba2407.jpg,"Leigh, William Robinson",,oil on canvas,,1915,"Leigh was known as the ""Sagebrush Rembrandt"" due to his use of traditional European techniques. ?The dark tonalities in this work reflect his training at the Royal Academy in Munich.
The artist strongly disliked modern, abstract art.
Leigh focused on the culture and traditions of the Hopi and Navajo Indians.",,,,,,e26a2aeb0a29
Dionysus,http://www.imamuseum.org/art/collections/artwork/dionysus-manship-paul,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/17/174917c6-86ae-4656-abfa-76bc08bc6551.jpg,"Manship, Paul",American,,D: 2 7/8 in.,1930-1930,,,http://www.imamuseum.org/art/collections/artwork/hail-dionysus-manship-paul,HAIL TO DIONYSUS,1885,1966,9b136203523d
Snow Leopard,http://www.imamuseum.org/art/collections/artwork/snow-leopard-hoffman-malvina,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/6d/6dadd8e7-db2e-4a8b-b8d7-11f7e7f555b7.jpg,"Hoffman, Malvina",American,,6 1/4 x 12 1/4 x 4 1/2 in.,1940,,,,,1887,1966,fc85a798a853
Promenade,http://www.imamuseum.org/art/collections/artwork/promenade-archipenko-alexander,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a8/a8c09fac-2955-4bf9-9a5a-ced59f6500ee.jpg,"Archipenko, Alexander",American,oil on canvas,,about 1945,"Recognized primarily for his Cubist-inspired sculpture, Archipenko also featured the disjunctive planes and irregular contours of Cubism in his paintings, such as Promenade.
Archipenko worked in Europe until emigrating to the United States in 1923.",,,,1887,1964,e61d437411fe
On the Pennypack,http://www.imamuseum.org/art/collections/artwork/pennypack-smith-russell,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/10/106d3cf2-70fa-416f-a72d-82fbd3ba247e.jpg,"Smith, Russell",,oil on canvas,,1880,,,,,,,b1f7e5f20d9f
"Village of Schliersee, Highlands",http://www.imamuseum.org/art/collections/artwork/village-schliersee-highlands-tc-steele,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/26/266e347d-3e53-4a95-b401-cf1fa25c1964.jpg,T.C. Steele,American,oil on canvas,,1883-1883,,,,,1847,1926,4187c82a9ecc
On the Edge of the Wood at Twilight,http://www.imamuseum.org/art/collections/artwork/edge-wood-twilight-bundy-john-elwood,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/54/54a02548-3b93-46cf-aa57-2bfed63ad787.jpg,"Bundy, John Elwood",American,oil on canvas,,,,,,,1853,1933,e208292a2f14
The Red Maple,http://www.imamuseum.org/art/collections/artwork/red-maple-ball-l-clarence,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d9/d9f0be30-e703-4428-b702-8cef6ffa5819.jpg,"Ball, L. Clarence",American,oil on canvas,28 3/4 x 23 3/4 in.,,,,,,1858,1915,6fd97f8f351a
Cows,http://www.imamuseum.org/art/collections/artwork/cows-forsyth-william-j,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/13/13c23680-0855-4b00-b903-a3380b6dea57.jpg,"Forsyth, William J.",American,watercolor and pencil on off-white paper,7 x 10 in.,,,,,,1854,1935,9bd7246d5caf
Promenade,http://www.imamuseum.org/art/collections/artwork/promenade-du-bois-guy-p%C3%A8ne,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/98/9827148d-371b-4076-9d44-8fe0e1beaae0.jpg,"Du Bois, Guy P猫ne",American,oil on canvas,,1935-1935,,,,,1884,1958,bda9bc5f0689
Nude Reaching,http://www.imamuseum.org/art/collections/artwork/nude-reaching-bishop-isabel,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b2/b2961e47-cfa3-4f13-a2a1-a71517f62dc7.jpg,"Bishop, Isabel",American,oil and tempera on canvas,,1964-1964,,,,,1902,1988,af1b5dfe5832
The Big Brass Bowl,http://www.imamuseum.org/art/collections/artwork/big-brass-bowl-chase-william-merritt,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b8/b80bfad1-6610-4aa7-a11d-f6a213bc7e41.jpg,William Merritt Chase,American,oil on canvas,,about 1899,,,,,1849,1916,74560fcd514e
Portrait of Catherine (Eddy) Beveridge - Lady Primrose Portrait,http://www.imamuseum.org/art/collections/artwork/portrait-catherine-eddy-beveridge-lady-primrose-portrait-beaux-cecilia,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d6/d623e7c2-6252-4ccb-9202-ccc2bf033b31.jpg,"Beaux, Cecilia",American,oil on canvas,,1916,,,,,1855,1942,c9917f2a88ad
The Old Mills on the Somme,http://www.imamuseum.org/art/collections/artwork/old-mills-somme-schofield-walter-elmer,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/87/872a9a51-5a18-44a3-998f-b87c182abb24.jpg,"Schofield, Walter Elmer",American,oil on canvas,,about 1908,,,,,1867,1944,1651638f14ac
Seascape,http://www.imamuseum.org/art/collections/artwork/seascape--2,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/2e/2e086125-9a0d-45e2-999b-9ea7c8ad114c.jpg,C. C. Bohm,American,oil on canvas,,,,,,,1894,1971,af7efe44ac4d
The Visitor,http://www.imamuseum.org/art/collections/artwork/visitor-wagenhals-katherine-h,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/19/1988a86a-4572-45ae-9e8c-ef781fb7c945.jpg,"Wagenhals, Katherine H.",American,oil on canvas board,,1916,,,,,1883,1966,0908303220ba
Portrait of David Cox,http://www.imamuseum.org/art/collections/artwork/portrait-david-cox-peale-rembrandt,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/81/8154ad17-0378-4ebb-a7f1-1b0095695e08.jpg,,American,oil on canvas,,,,,http://www.imamuseum.org/art/collections/artwork/indian-girl-julianita-robert-henri,Indian Girl (Julianita),1778,1860,df21f86bf103
Golf Course Scene,http://www.imamuseum.org/art/collections/artwork/golf-course-scene-ruthven-byrum,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ea/eaa35767-e813-422f-b5fa-2cf3c0a15143.jpg,Ruthven Byrum,American,oil on canvas,18 x 22 1/8 in.,1932,,,,,,,0ed5c4dfd3ea
Passing Shower,http://www.imamuseum.org/art/collections/artwork/passing-shower-louise-d-hibben,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0f/0fa311f0-3c92-49e4-9271-7df4626ce2d5.jpg,Louise D. Hibben,American,watercolor,21 1/16 x 26 1/8&quot;,,,,,,1895,1974,8ae142b2f2d0
The Whistling Boy,http://www.imamuseum.org/art/collections/artwork/whistling-boy-currier-joseph-frank,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/bc/bc7ad140-beb0-4f41-9593-e07a3e719d6d.jpg,"Currier, Joseph Frank",American,oil on canvas,,about 1873,,,,,1843,1909,559bf8d60d30
Head of Margot,http://www.imamuseum.org/art/collections/artwork/head-margot-cassatt-mary,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d0/d07fc72d-6ff1-4e26-8a16-c93c6a5f577b.jpg,"Cassatt, Mary",American,pastel on white laid Ingres paper,19 7/16 x 16 11/16 in.,about 1902,"Mary Cassatt received her early training in America but settled in Paris, where she befriended Edgar Degas and exhibited with the Impressionists.
Young children were among Cassatt's favorite subjects, though she avoided sentimental portrayals in favor of emphasizing her models' freshness, intelligence, and energy.
This pastel is one in a series of portraits of children who lived in the French village where Cassatt spent her summers.",,,,1845,1926,96a2e171e797
Provincetown Fisherman,http://www.imamuseum.org/art/collections/artwork/provincetown-fisherman-hawthorne-charles-webster,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f7/f7ead997-5ff9-4db3-965d-52b553ae24a5.jpg,"Hawthorne, Charles Webster",American,oil on wall board,,about 1915,"The stately composition and solid forms give the subject a dignity not often associated with fish markets. Hawthorne's green-toned palette evokes the sea and emphasizes by contrasting color the bloody business at hand.
This man was a Portuguese resident of the Cape Cod village where Hawthorne spent most of his career.",The artist; William Macbeth Galleries; IMA in 1916,http://www.imamuseum.org/art/collections/artwork/sketch-hyannisport-hawthorne-charles-webster,"Sketch, Hyannisport",1872,1930,51b91f5f4f1a
Bacchanal (The Four Seasons),http://www.imamuseum.org/art/collections/artwork/bacchanal-four-seasons-savage-eugene-francis,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/cf/cfa6b617-3e33-46ae-a4dc-18c79c4f81be.jpg,"Savage, Eugene Francis",American,"casein or tempera over gilded leaf on canvas, mounted to panel",,about 1920,,,,,1883,1966,9e58c2c48636
"Glow of Gold, Gleam of Pearl",http://www.imamuseum.org/art/collections/artwork/glow-gold-gleam-pearl-paxton-william-mcgregor,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/36/36bc58f2-247d-4837-9e24-28fbaffb74e0.jpg,"Paxton, William McGregor",American,oil on canvas,,1906,"Instead of the smooth finish that lends French nudes their remote idealism, this figure is brushed with ruddy reflections of the walls, giving her flesh a sensuous realism, and suggesting Paxton's attraction to Impressionism.
A transitional work, this nude predates most of the elegant interior scenes for which Paxton and his Boston School colleagues are best known.","The artist; the wife of the artist and his estate; by bequest to R.H.I. Gammell in Boston, Massachusetts 1971; gift to the museum by Robert Douglas Hunter of Boston 1979",,,1869,1941,0698e83ec1c1
Portrait of Charles Ballard as a Boy,http://www.imamuseum.org/art/collections/artwork/portrait-charles-ballard-boy-olinsky-ivan-gregorovitch,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/3e/3e5aa81c-69ba-4ba5-9e8b-aebfed91584c.jpg,"Olinsky, Ivan Gregorovitch",American,oil on canvas,,1925-1925,,,http://www.imamuseum.org/art/collections/artwork/poetry-reading-olinsky-ivan-gregorovitch,The Poetry Reading,1878,1962,b68f7be51c34
Still Life,http://www.imamuseum.org/art/collections/artwork/still-life-carlsen-emil,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/7f/7f32c3aa-cf92-4fe6-816c-69aa38359afc.jpg,"Carlsen, Emil",American,oil on canvas stretched against panel,,about 1914,,,http://www.imamuseum.org/art/collections/artwork/jade-bowl-carlsen-dines,The Jade Bowl,,,30adf60dde71
Winged Form,http://www.imamuseum.org/art/collections/artwork/winged-form-stevens-will-henry,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d9/d917734f-8b59-471a-b9a0-20e0e04ddce5.jpg,"Stevens, Will Henry",,"tempera and oil on paper, mounted on canvas",,1939,"The subject's origins in nature are suggested through color and texture and the repetition and layering of forms, which create a rhythm reminiscent of fluttering wings.
Indiana-born Stevens was originally a landscape painter who eventually produced works that expressed nature in an abstract manner.",,,,,,e2a669f82231
Portrait of John Washington Love,http://www.imamuseum.org/art/collections/artwork/portrait-john-washington-love-bates-dewey,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/3f/3f7e59ae-78d9-4f59-a6b1-3774695ab8f3.jpg,"Bates, Dewey",American,oil on canvas,,about 1878,"The casual pose of the portrait allows Love's personality to emerge.
The setting may have been a studio in the newly formed Indiana School of Art, the state's first art school.
Bates and Love settled in Indianapolis after studying together in Paris.","The painting was donated to the IMA by John Washington Love's sister, Mrs. Charles D. Johnson",,,1851,1899,ae2201187db5
