Artist_Name,Process,Dimensions,Provenance,image,Artwork_Name,Artwork_Year,production_id
Max Yavno,Gelatin silver print,13 3/8 x 10 3/8 in. (34 x 26.4 cm),"The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.107&dim=300px,Golden Gate Bridge,1947,2845400aac8e
Max Yavno,Gelatin silver print,"26 x 15 in. (66 x 38.1 cm)
Image: 9 1/2 x 7 1/2 in. (24.1 x 19.1 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.39&dim=300px,Man with Hat,1947,01c4012f9209
Max Yavno,Type C print,"16 x 20 in. (40.6 x 50.8 cm)
Image: 9 3/4 x 15 1/8 in. (24.8 x 38.4 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.130&dim=300px,Grape Cluster,1961,842ecec4201b
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.15&dim=300px,Real Estate Photograph No. 18,9072,4f68d8cc4d1f
Garry Winogrand,Gelatin silver print,"Frame: 16 x 20 in. (40.6 x 50.8 cm)
11 x 14 in. (27.9 x 35.6 cm)
Image: 8 5/8 x 12 7/8 in. (21.9 x 32.7 cm)","The Museum of Contemporary Art, Los Angeles
The Ralph M. Parsons Foundation Photography Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.54.12&dim=300px,"Demonstration Outside Madison Square Garden, New York",1968,f07e697c63ed
Garry Winogrand,Gelatin silver print,"Frame: 21 11/16 x 17 5/8 in. (55.1 x 44.8 cm)
14 x 11 in. (35.6 x 27.9 cm)
Image: 13 1/8 x 8 3/4 in. (33.3 x 22.2 cm)","The Museum of Contemporary Art, Los Angeles
The Ralph M. Parsons Foundation Photography Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.55.15&dim=300px,Women Are Beautiful: Untitled (Woman in lace up shoes laying with a man surrounded by other couples),1975,24f02f04aec8
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.1&dim=300px,Real Estate Photograph No. 7,9046,ebc471fe4046
Frank Stella,"Seven color lithograph, edition 54/92",26 x 31 in. (66 x 78.7 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Dr. Leopold S. Tuchman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=82.43&dim=300px,Star of Persia,1967,061832410b03
Frances Stark,Gouache on paper with silk on panel,39 x 55 in. (99.1 x 139.7 cm),"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by the Acquisition and Collection Committee",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2006.89&dim=300px,Structure That F(its My Opening),2006,5f1da08e4368
Edward Ruscha,"Silkscreen, edition 32/35",22 x 59 1/2 in. (55.9 x 151.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Wells Fargo Bank, Los Angeles",http://www.moca.org/museum/pc_media_viewer.php?acsnum=87.58&dim=300px,Two Similar Cities,1980,8c2aa1021f9a
Kay Rosen,Red marker on paper,"Paper: 12 x 27 1/4 in. (30.5 x 69.2 cm)
Frame: 14 5/8 x 29 5/8 in. (37.1 x 75.2 cm)","The Museum of Contemporary Art, Los Angeles
Gift of The Moskowitz Family",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2000.92&dim=300px,Bleed,1996,10cbb4be6ce3
Ross Rudel,Stained wood,7 x 7 x 20 in. (17.8 x 17.8 x 50.8 cm),"The Museum of Contemporary Art, Los Angeles
The Panza Gift",http://www.moca.org/museum/pc_media_viewer.php?acsnum=94.74&dim=300px,Untitled No. 126,1993,0846391b5f30
Mark Rothko,Watercolor on paper (double sided),22 1/2 x 15 3/4 in. (57.2 x 40 cm),"The Museum of Contemporary Art, Los Angeles
Bequest of Marcia Simon Weisman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=96.154&dim=300px,# Untitled (),7599,676b84635437
Edward Ruscha,"Lithograph, edition 89/100",Frame: 21 1/4 x 27 1/2 x 1 1/8 in. (54 x 69.9 x 2.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Wells Fargo Bank, Los Angeles",http://www.moca.org/museum/pc_media_viewer.php?acsnum=87.56&dim=300px,Suds Blue,1971,c9661c06f2d4
Richard Tuttle,Watercolor (yellow) and graphite on airmail paper,Image: 9 x 6 in. (22.9 x 15.2 cm),"Museum of Contemporary Art, THE DOROTHY AND HERBERT VOGEL COLLECTION: FIFTY WORKS FOR FIFTY STATES, a joint initiative of the Trustees of the Dorothy and Herbert Vogel Collection and the National Gallery of Art, with generous support of the National Endowment for the Arts and the Institute for Museum and Library Services.",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2008.61.3&dim=300px,Otis Work 3,1976,27ec2a97c79f
Henry Wessel,Gelatin silver print,"Frame: 17 5/8 x 21 5/8 in. (44.8 x 54.9 cm)
17 x 14 in. (43.2 x 35.6 cm)
Image: 15 5/8 x 10 3/8 in. (39.7 x 26.4 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Dr. Philip Greider",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.2.31&dim=300px,Untitled,1968,2b7aa2eb78eb
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.20&dim=300px,Real Estate Photograph No. 7,9113,418aa5095e2f
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.11&dim=300px,Real Estate Photograph No. 7,9111,220539660b1a
Max Yavno,Gelatin silver prints,"Image: 13 1/8 x 10 1/2 in. (33.3 x 26.7 cm)
14 x 10 7/8 in. (35.6 x 27.6 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Sue and Al Dorskind",http://www.moca.org/museum/pc_media_viewer.php?acsnum=87.64.7&dim=300px,Urban Life,1978,683433ddbd2b
Max Yavno,Gelatin silver print,"8 1/8 x 10 1/2 in. (20.6 x 26.7 cm)
Image: 6 3/4 x 10 in. (17.1 x 25.4 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.116&dim=300px,What Helps Labor...Helps America,1947,999be24c8c73
Max Yavno,Photomechanical print,"16 x 20 in. (40.6 x 50.8 cm)
Image: 12 1/2 x 19 1/8 in. (31.8 x 48.6 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.175&dim=300px,Red on White,1954,d0cc2aa52239
Richard Artschwager,Formica on wood,"Each (Mirror): 37 x 25 x 5 in. (94 x 63.5 x 12.7 cm)
Each (Table): 24 x 25 x 30 in. (61 x 63.5 x 76.2 cm)","The Museum of Contemporary Art, Los Angeles
The Barry Lowen Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=85.37&dim=300px,Mirror/Mirror - Table/Table,1964,81dcd062d44f
John Altoon,Oil on canvas,68 1/2 x 52 in. (174 x 132.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gordon F. Hampton",http://www.moca.org/museum/pc_media_viewer.php?acsnum=91.32&dim=300px,Untitled,1960,51f2bf50d841
James Welling,Gelatin silver print,9 1/2 x 7 5/8 in. (24.1 x 19.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of the artist and Regen Projects, Los Angeles",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.45&dim=300px,Untitled,1981,2ac7804a4ef8
James Welling,"Toned gelatin silver print, AP",18 x 22 in. (45.7 x 55.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of the artist",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.44&dim=300px,"Service Entrance, Glessner House, Chicago, IL, -87",1885,51ed5bf60de4
Bill Owens,Gelatin silver print,Paper: 8 x 10 in. (20.3 x 25.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.93&dim=300px,Katherine and Bob Riley,1972,209f27a30df9
Tracey Moffatt,Offset print,31 x 23 1/2 in. (unframed),"The Museum of Contemporary Art, Los Angeles
Gift of The Kwon Family",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.193.4&dim=300px,The Wizard of Oz,1994,94fc38a6f875
Jason Meadows,Ink on Duralene,11 x 14 in. (27.9 x 35.6 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Kourosh Larizadeh",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.79&dim=300px,"Untitled (Bench, Bucket, Branches, Smoke)",1997,3e652e2038ab
Ed Moses,"Acrylic, colored pencil, masking tape, and graphite on vellum",34 3/8 x 23 in. (87.3 x 58.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Cedd L. Moses",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.66&dim=300px,Saddle Saw #1,1971,b0a344865004
Larry Clark,Silver print,"14 x 11 in. (35.6 x 27.9 cm)
Image: 12 x 8 in. (30.5 x 20.3 cm)","The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by the Acquisition and Collection Committee",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.26.55&dim=300px,Untitled,1956,e99d164b6ae2
John Divola,"Chromogenic dye-coupler print, AP1","24 x 20 in. (61 x 50.8 cm)
Image: 19 x 19 in. (48.3 x 48.3 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Bruce and Nancy Berman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=98.70.24&dim=300px,N34.10.541&#039; W115&quot;50.519&#039;,1998,2c38d932c6f9
Christo,"Pencil, polyethylene, ropes, twine, cardboard, paint, and wax crayon mounted on wood",30 x 24 x 1 7/8 in. (76.2 x 61 x 4.8 cm),"The Museum of Contemporary Art, Los Angeles
Bequest of Marcia Simon Weisman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=96.105&dim=300px,3 Arbres (Chataigner) Empaquetes (Projet pour la Fondation Maeght-St. Paul de Vence),1967,d386a16c0e98
Vanessa Beecroft,"Digital C-print, edition 2/6",25 7/8 x 35 7/8 in. (65.7 x 91.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of William J. Bell",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2007.22&dim=300px,"vb09.014.vb.sld Schipper and Krome Cologne, Germany",1994,20d9ccf081d1
Pentti Monkkonen,"Acrylic, ink and collage on posterboard",26 x 34 in. (66 x 86.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Dean Valentine and Amy Adelson",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2000.74&dim=300px,Untitled (Drawing for Baldwin Hills Bird Association #2),1997,8b8780995929
Bill Owens,Gelatin silver print,Paper: 10 x 8 in. (25.4 x 20.3 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.90&dim=300px,Nonie and Jerrold Schwartz,1972,561e491813cc
Max Yavno,Gelatin silver print,"15 7/8 x 19 7/8 in. (40.3 x 50.5 cm)
Image: 10 3/8 x 13 1/4 in. (26.4 x 33.7 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.66&dim=300px,Industrial Section of Houses with City Hall,1947,191f59f43971
Max Yavno,Gelatin silver print,"19 7/8 x 16 in. (50.5 x 40.6 cm)
Image: 19 3/8 x 15 1/2 in. (49.2 x 39.4 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.163&dim=300px,Hillside Adobe,1981,a5a83454bb09
Max Yavno,Gelatin silver print,"10 7/8 x 14 in. (27.6 x 35.6 cm)
Image: 10 3/8 x 13 1/2 in. (26.4 x 34.3 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.150&dim=300px,"Wailing Wall, Covered Section",1979,88add3096045
Max Yavno,Gelatin silver print,"15 7/8 x 19 7/8 in. (40.3 x 50.5 cm)
Image: 10 3/8 x 13 1/2 in. (26.4 x 34.3 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.58&dim=300px,Unemployed,1953,c7e99c3351f7
Max Yavno,Gelatin silver print,"10 7/8 x 14 in. (27.6 x 35.6 cm)
Image: 10 1/2 x 13 1/2 in. (26.7 x 34.3 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.102&dim=300px,Powell Street,1947,6090ed22f38f
Max Yavno,Gelatin silver print,"26 x 15 in. (66 x 38.1 cm)
Image: 10 3/8 x 13 3/8 in. (26.4 x 34 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.8&dim=300px,Kuniyoshi At His Studio,1941,3d4c367716e6
Henry Wessel,Gelatin silver print,"Frame: 17 5/8 x 21 5/8 in. (44.8 x 54.9 cm)
14 x 17 in. (35.6 x 43.2 cm)
Image: 10 3/8 x 15 5/8 in. (26.4 x 39.7 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Dr. Philip Greider",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.2.33&dim=300px,Untitled,1968,7f94df15bc0d
Vanessa Beecroft,"Digital C-print, edition 2/6",25 7/8 x 35 7/8 in. (65.7 x 91.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of William J. Bell",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2007.26&dim=300px,"vb16.070.ali Deitch Projects New York, New York",1996,378006b5f861
Vanessa Beecroft,"Digital C-print, edition 2/6",35 7/8 x 25 7/8 in. (91.1 x 65.7 cm),"The Museum of Contemporary Art, Los Angeles
Gift of William J. Bell",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2007.25&dim=300px,vb12.005.vb.sld Caravanserraglio Arte Contemporanea,1995,1a965c96c8df
Roger Mertin,Gelatin silver print,"8 x 10 in. (20.3 x 25.4 cm)
Image: 8 x 10 in. (20.3 x 25.4 cm)","The Museum of Contemporary Art, Los Angeles
The Ralph M. Parsons Foundation Photography Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.46.4&dim=300px,"Great Bend, Pennsylvania",1977,843d5e77a3b0
Roger Mertin,Gelatin silver print,"8 x 10 in. (20.3 x 25.4 cm)
Image: 8 x 10 in. (20.3 x 25.4 cm)","The Museum of Contemporary Art, Los Angeles
The Ralph M. Parsons Foundation Photography Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.46.27&dim=300px,"Linda, New York",1977,b754e61aa2a5
Ed Moses,Graphite on paper,24 3/16 x 17 7/8 in. (61.4 x 45.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Robert Higashi and Kiyo Higashi",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.58&dim=300px,Abstract Empathy,1967,1987a846bf6d
Ed Moses,Acrylic and shellac on canvas,60 x 72 in. (152.4 x 182.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Cedd L. Moses",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.64&dim=300px,Baga Man,1994,caafe42bcfbb
Jason Meadows,Ink and graphite on paper,14 x 17 in. (35.6 x 43.2 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Dean Valentine and Amy Adelson",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2000.73&dim=300px,Untitled (Crawling Lamp Post),1998,782628115ba2
Jason Meadows,Ink on Duralene,19 x 24 in. (48.3 x 61 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Kourosh Larizadeh",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.76&dim=300px,Untitled (Two Stumps),1997,d30c01f50ec0
Ed Moses,Watercolor on paper,60 x 40 in. (152.4 x 101.6 cm),"The Museum of Contemporary Art, Los Angeles
Bequest of Marcia Simon Weisman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=96.144&dim=300px,Untitled (LAL4),1985,416ce000513d
Ed Moses,Acrylic on paper,39 1/4 x 34 1/2 in. (99.7 x 87.6 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Cedd L. Moses",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.65&dim=300px,Untitled-A,1958,8f43143b08c1
Bill Owens,Gelatin silver print,Paper: 10 x 8 in. (25.4 x 20.3 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.10&dim=300px,We had a ball on the Fourth of July.  The whole neighborhood came out for the parade.,1972,1c5b58ce10b4
Bill Owens,Gelatin silver print,Paper: 8 x 10 in. (20.3 x 25.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.18&dim=300px,"My husband, Pat, has a theory about watering our newly seeded lawn.  The water has to trinkle from heaven and fall like tender rain drops... otherwise the lawn won&#039;t grow properly.",1972,5a3d0816b46c
Bill Owens,Gelatin silver print,Paper: 10 x 8 in. (25.4 x 20.3 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.85&dim=300px,Celia and John Baker and John Jr.,1972,71c1048e1d32
Bill Owens,Gelatin silver print,Paper: 10 x 8 in. (25.4 x 20.3 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.101&dim=300px,They&#039;re still going together.,1972,9c8f54093288
James Welling,Gelatin silver print,"Frame: 17 1/2 x 14 1/2 x 1 in. (44.5 x 36.8 x 2.5 cm)
Image: 5 1/8 x 4 1/8 in. (13 x 10.5 cm)","The Museum of Contemporary Art, Los Angeles
Gift of the artist",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.41.12&dim=300px,LA-C 32,1977,993a88455d9a
James Welling,Gelatin silver print,"Frame: 17 1/2 x 14 1/2 x 1 in. (44.5 x 36.8 x 2.5 cm)
Image: 5 1/4 x 4 1/8 in. (13.3 x 10.5 cm)","The Museum of Contemporary Art, Los Angeles
Gift of the artist",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.41.14&dim=300px,LA-C 72,1978,fbf665c62716
Max Yavno,Gelatin silver print,"13 1/2 x 7 1/4 in. (34.3 x 18.4 cm)
Image: 13 1/2 x 7 1/4 in. (34.3 x 18.4 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.122&dim=300px,California Street II,1978,1f6704b57eb9
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.10&dim=300px,Real Estate Photograph No. 00,9092,26c5f8d7fa2f
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.13&dim=300px,Real Estate Photograph No. 17,9050,9c8fe6a1d85e
Henry Wessel,Gelatin silver print,"Frame: 17 5/8 x 21 5/8 in. (44.8 x 54.9 cm)
14 x 17 in. (35.6 x 43.2 cm)
Image: 10 3/8 x 15 5/8 in. (26.4 x 39.7 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Dr. Philip Greider",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.2.16&dim=300px,Untitled,1968,2183af00fedb
Garry Winogrand,Gelatin silver print,"Frame: 16 x 20 in. (40.6 x 50.8 cm)
11 x 14 in. (27.9 x 35.6 cm)
Image: 8 5/8 x 12 7/8 in. (21.9 x 32.7 cm)","The Museum of Contemporary Art, Los Angeles
The Ralph M. Parsons Foundation Photography Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.54.9&dim=300px,"Kent State Demonstration, Washington, D.C.",1970,9b2ad5293159
Garry Winogrand,Gelatin silver print,"Frame: 16 x 20 in. (40.6 x 50.8 cm)
11 x 14 in. (27.9 x 35.6 cm)
Image: 8 7/8 x 12 7/8 in. (22.5 x 32.7 cm)","The Museum of Contemporary Art, Los Angeles
The Ralph M. Parsons Foundation Photography Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=95.54.58&dim=300px,"Jesse Jackson Operation PUSH Dinner, Chicago",1972,630e3468a54e
Mark Rothko,Oil on canvas,84 x 72 1/2 in. (213.4 x 184.2 cm),"The Museum of Contemporary Art, Los Angeles
The Panza Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=88.14&dim=300px,Purple Brown,1957,8c3030006fb0
Mark Rothko,Oil on canvas,115 1/4 x 92 1/4 in. (292.7 x 234.3 cm),"The Museum of Contemporary Art, Los Angeles
The Panza Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=84.9&dim=300px,"No. 61 (Rust and Blue) [Brown Blue, Brown on Blue]",1953,846b2c5dc17e
